dew_point,avg_wind,humidity,rain,rain_sum,snow_depth,rain_amount,snow_amount,ice_measure,friction,ice_frequency,mean_temperature,condition
-3.4,3.0,98.0,6.0,2.6,25.0,0.0,0.24,0.35,0.13,110.0,-1.7999999999999998,Snow
3.5,2.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,492.0,9.2,Normal
-10.4,5.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,462.0,-7.699999999999999,Snow
-13.9,3.1,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.82,122.0,-5.2,Normal
5.9,5.2,100.0,0.0,0.3,0.0,0.16,0.0,0.0,0.77,107.0,-0.2999999999999998,Rain
5.6,2.7,90.0,0.0,0.0,0.0,0.17,0.0,0.0,0.76,112.0,2.5,Rain
5.3,1.4,95.0,0.0,0.3,0.0,0.27,0.0,0.0,0.72,110.0,7.4,Rain
-13.9,0.3,87.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,477.0,-9.6,Normal
5.8,2.5,100.0,0.0,0.1,0.0,0.06,0.0,0.0,0.81,112.0,0.8500000000000001,Rain
-2.3,1.9,100.0,4.0,6.4,6.0,0.0,0.8,0.1,0.37,347.0,-7.4,Snow
-8.787307701199646,1.379678606539973,80.90669513850408,0.35284791396747084,3.1482783022135434,0.0,0.0774722234208928,0.1576750227934916,0.15000071178260552,0.5868557787683508,105.0,-3.028388670025377,Ice
-2.4195906509621867,0.5072658976897184,93.71905200348759,3.151696904359425,2.685399032467779,0.0,0.15335682322333935,0.0,0.24632708078911322,0.6004505537459239,157.33482129421844,-9.56604398897299,Ice
0.7,1.6,100.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,112.0,-0.6,Rain
5.1,3.2,99.0,0.0,3.5,0.0,0.25,0.0,0.0,0.73,112.0,-1.7500000000000004,Rain
-13.8,1.9,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,419.0,-9.6,Normal
-2.6,4.5,95.0,4.0,6.1,0.0,0.78,0.0,0.0,0.64,112.0,-2.3000000000000003,Snow
7.9,1.0,66.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,112.0,9.049999999999999,Rain
-6.131077121526543,2.6469983855684474,79.30281806560488,2.6900544274266163,2.9704893355421165,0.0,0.018150148534889686,0.28214505664100303,0.0,0.13,142.49828868318042,-6.99031946088776,Ice
4.0,3.8,94.0,0.0,3.4,0.0,0.36,0.0,0.0,0.69,112.0,-2.5999999999999996,Rain
-7.7,4.0,72.0,4.0,0.1,1.0,0.0,0.0,0.0,0.82,464.0,-4.2,Snow
5.5,3.7,99.0,0.0,11.2,0.0,0.24,0.0,0.0,0.73,112.0,0.8500000000000001,Rain
4.3,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,440.0,6.6,Normal
-2.8,0.9,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-0.10000000000000009,Rain
-1.1,0.6743332850521018,100.0,0.0,0.0,0.0,0.15562901084524083,0.3726673273314392,0.14386358072751204,0.30117695207540696,105.0,-6.376126971967741,Ice
3.2,0.9,100.0,1.0,10.4,0.0,0.23,0.0,0.0,0.73,110.0,-0.09999999999999987,Rain
-16.6,0.3,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,-5.5,Normal
-6.3,2.1,69.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,110.0,-2.95,Normal
5.1,2.8,95.0,0.0,6.7,0.0,0.35,0.0,0.0,0.7,112.0,0.6000000000000001,Rain
-1.1,0.9,70.0,0.0,0.0,0.0,0.05,0.0,0.0,0.82,110.0,0.55,Rain
1.2,1.3,100.0,1.0,10.2,0.0,0.42,0.0,0.0,0.68,112.0,-2.0500000000000003,Rain
4.9,2.5,94.0,0.0,0.0,0.0,0.23,0.0,0.0,0.73,112.0,1.5,Rain
0.3,3.2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,9.299999999999999,Normal
-2.8,7.2,95.0,4.0,3.4,2.0,0.0,0.71,0.12,0.37,110.0,-2.1,Snow
-1.1,4.242484450395164,78.77525919328302,1.7829129864911977,6.255986791021202,0.0,0.04792077410143991,0.0,0.24312972276050396,0.6678299645479865,139.13127438253943,-1.3,Ice
5.1,2.1,100.0,0.0,0.3,0.0,0.0,0.0,0.0,0.82,112.0,7.0,Rain
0.2,1.6,73.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,112.0,1.15,Rain
6.3,1.1,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,9.149999999999999,Rain
-5.6,7.1,73.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,397.0,-2.95,Snow
4.1,1.2,98.0,0.0,0.4,0.0,0.17,0.0,0.0,0.76,110.0,6.550000000000001,Rain
-16.0,0.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,443.0,-4.3500000000000005,Normal
-1.3066407509102786,1.9951853228544658,92.53176359467449,2.896877545961928,1.307400746073477,0.0,0.06294466398793902,0.043257541357237694,0.1269897985330731,0.7420452209827932,184.9471746235071,-9.66570642299564,Ice
3.0,2.8,99.0,0.0,8.8,0.0,0.43,0.0,0.0,0.68,112.0,-4.050000000000001,Rain
-10.43824547857702,0.1,81.29272129503083,2.299453682227063,2.9195525084555034,0.0,0.10210756250668923,0.01674036300855848,0.02499690205589833,0.13,105.0,-9.229025254932584,Ice
-4.497907279423378,0.1,84.68242030800413,1.3154753838560889,3.739631860444246,0.0,0.13772406569968387,0.11371869748843401,0.026108183216547967,0.40618539908039436,105.0,-1.3,Ice
-12.5,1.2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-4.5,Normal
-5.58221281249309,6.443508493089336,80.06773267137987,0.5930008943945189,2.853263069863056,0.0,0.02130574230352298,0.0,0.09458476284343731,0.82,133.68160787370317,-6.9965052073830245,Ice
-5.54008170297757,4.464792859082646,62.394899051947824,2.701100767705639,0.881593818801985,0.0,0.0,0.0,0.06388898901098292,0.82,129.26574397272637,-6.558764422100044,Ice
7.0,0.8,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,395.0,8.65,Normal
3.5,1.0,98.0,0.0,0.1,0.0,0.09,0.0,0.0,0.8,112.0,1.3499999999999999,Rain
6.7,2.8,93.0,0.0,0.0,0.0,0.02,0.0,0.0,0.82,307.0,9.9,Rain
3.8,2.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,377.0,6.8,Rain
-8.154400779055445,2.11875427899332,83.2122270335829,2.4823671478425324,3.3963330943748544,0.0,0.013931921856620018,0.0,0.0,0.4110334405735262,176.39066038640965,-8.782099618152516,Ice
2.4,2.6,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,470.0,5.699999999999999,Normal
-3.7,5.3,95.0,5.0,4.6,10.0,0.0,0.34,0.25,0.2,112.0,-2.0500000000000003,Snow
-1.5476450977523353,3.079689109247732,100.0,1.0576209394225315,0.0,0.0,0.1602322851008717,0.0,0.21687644298466735,0.5834845856913734,105.0,-9.01194952794852,Ice
7.2,0.3,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,8.8,Normal
-12.2,0.3,46.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,420.0,-3.1,Normal
0.8,2.9,92.0,1.0,1.0,0.0,0.09,0.0,0.0,0.8,107.0,-1.0,Rain
-5.4,6.7,77.0,4.0,0.3,0.0,0.0,0.0,0.0,0.82,110.0,-2.3000000000000003,Snow
6.5,1.2,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,385.0,8.35,Normal
-18.0,0.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,505.0,-11.05,Normal
-1.6,1.3,96.0,4.0,3.5,0.0,0.01,0.11,0.15,0.29,109.0,-5.449999999999999,Ice
4.5,1.0,98.0,0.0,1.9,0.0,0.12,0.0,0.0,0.79,112.0,7.3,Rain
3.8,3.2,100.0,0.0,6.9,0.0,0.4,0.0,0.0,0.69,110.0,-4.550000000000001,Rain
-4.6,4.0,92.0,5.0,1.2,3.0,0.33,0.04,0.04,0.7,112.0,-3.15,Snow
-3.5,2.8,90.0,4.0,4.6,0.0,0.17,0.0,0.0,0.76,112.0,-2.25,Rain
4.9,2.8,94.0,0.0,0.9,0.0,0.12,0.0,0.0,0.79,105.0,7.35,Rain
0.2,1.7,85.0,0.0,0.0,0.0,0.02,0.0,0.0,0.82,470.0,-0.30000000000000027,Normal
3.2,1.4,98.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,395.0,5.3999999999999995,Rain
7.4,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,117.0,9.0,Rain
-24.2,0.2,81.0,0.0,0.0,0.0,0.0,0.52,0.02,0.38,420.0,-16.3,Normal
-17.8,4.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-11.15,Normal
-1.1,1.5,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,0.7,Normal
-14.6,2.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,-6.25,Normal
0.3,1.7,100.0,1.0,2.0,0.0,0.33,0.0,0.0,0.7,110.0,-2.55,Rain
6.4,1.9,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,9.8,Normal
3.6,4.5,99.0,1.0,1.8,0.0,0.47,0.0,0.0,0.67,110.0,-0.25,Rain
-1.1,1.6440495390872834,65.84542586179735,1.422978891990447,0.0,0.0,0.12989207432014505,0.0,0.0,0.6520986961509103,219.0172018962449,-7.71048277434096,Ice
5.8,4.6,89.0,0.0,0.0,0.0,0.03,0.0,0.0,0.82,112.0,2.05,Rain
-1.1,4.4135694985248275,85.45225339201548,0.7319795310283155,2.6340984119802604,0.0,0.13615237235823777,0.13154399264441738,0.012241932828030044,0.3559239513784485,105.0,-1.6793412714911504,Ice
-13.6,0.8,42.0,0.0,0.3,0.0,0.0,0.0,0.0,0.82,487.0,-3.75,Normal
4.8,3.2,90.0,0.0,0.1,0.0,0.28,0.0,0.0,0.71,115.0,-0.04999999999999982,Rain
-13.0,3.4,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,482.0,-6.8,Normal
5.9,4.3,98.0,0.0,0.1,0.0,0.02,0.0,0.0,0.82,110.0,7.5,Rain
-6.2,1.8,93.0,4.0,1.0,1.0,0.0,1.74,0.02,0.35,110.0,-15.799999999999999,Snow
-8.7972120093924,3.974169682402141,83.94621095104964,0.7188782449358107,1.3952542327779645,0.0,0.009130570852633114,0.17164226207787175,0.0,0.82,105.0,-5.959548195264829,Ice
5.8,1.5,100.0,0.0,10.4,0.0,0.19,0.0,0.0,0.75,162.0,1.0499999999999998,Rain
2.4,1.5,97.0,0.0,4.9,0.0,0.01,0.0,0.0,0.82,110.0,5.949999999999999,Rain
-15.8,3.3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-7.6,Normal
-3.0,4.9,93.0,4.0,1.1,4.0,0.19,0.0,0.0,0.75,110.0,-1.4,Snow
3.5,1.0,100.0,1.0,8.9,0.0,0.37,0.0,0.0,0.69,112.0,-2.1,Rain
-6.5,2.0,79.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,460.0,-3.55,Rain
-3.1455463063368883,0.7009288737665362,88.79037687935171,0.0,4.170980572746679,0.0,0.031534111158758316,0.13091886238495226,0.027113170446987814,0.5921228247995586,222.29210745478414,-4.577382059476039,Ice
-13.8,2.8,35.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,417.0,-2.75,Normal
-6.1,3.3,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-0.5,Normal
-3.4,2.7,97.0,5.0,1.5,7.0,0.0,0.36,0.1,0.38,430.0,-3.2,Snow
5.8,3.3,88.0,0.0,0.0,0.0,0.04,0.0,0.0,0.82,112.0,2.2499999999999996,Rain
0.0,1.1,99.0,4.0,1.5,5.0,0.04,0.23,0.2,0.23,110.0,-2.1,Snow
-8.5,5.6,62.0,4.0,0.1,0.0,0.0,0.0,0.0,0.82,115.0,-2.95,Rain
-7.1,5.8,74.0,4.0,0.1,2.0,0.0,0.0,0.0,0.82,415.0,-5.1,Snow
5.0,4.1,100.0,0.0,4.2,0.0,0.29,0.0,0.0,0.71,110.0,-2.15,Rain
3.0,2.6,93.0,0.0,13.2,0.0,0.35,0.0,0.0,0.7,110.0,1.15,Rain
-4.517794860936191,4.559970625193694,70.9658505060237,0.7189176667150992,2.1808397039455247,0.0,0.009733848588787675,0.014740440920238573,0.04167643838617233,0.5731189250585573,173.31203619553386,-9.098157702506525,Ice
-15.5,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,115.0,-7.15,Normal
-12.2,2.2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,-5.2,Normal
-16.8,1.8,30.0,0.0,1.4,0.0,0.0,0.0,0.0,0.82,440.0,-3.9499999999999997,Normal
-5.8,1.3,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,412.0,-1.75,Normal
-7.2,5.4,75.0,4.0,0.4,2.0,0.24,0.0,0.0,0.73,112.0,-2.95,Snow
-5.4,9.4,80.0,4.0,0.1,0.0,0.12,0.0,0.0,0.79,110.0,-2.25,Snow
-8.242449227224178,1.1115158103815832,60.927861497553465,1.3229721651491921,2.5281829505443993,0.0,0.18505709004323154,0.08335735078466168,0.0,0.45571139339095224,215.72434008942957,-1.3,Ice
5.3,5.1,91.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,110.0,1.3499999999999996,Rain
4.8,6.4,99.0,0.0,0.4,0.0,0.06,0.0,0.0,0.81,112.0,-1.0500000000000003,Rain
1.4,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,450.0,6.2,Normal
-15.8,0.4,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-5.9,Normal
-11.4,0.4,69.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,467.0,-9.6,Rain
5.6,2.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,9.25,Rain
5.3,4.6,92.0,0.0,1.7,0.0,0.43,0.0,0.0,0.68,112.0,-0.30000000000000027,Rain
-1.7271460056150612,2.6766101423626822,66.41568725433008,2.9014773158103435,0.0,0.0,0.1782243660208383,0.053121248214267336,0.19881392475331955,0.2657905821411463,363.3030427127496,-1.3,Ice
3.8,4.7,98.0,0.0,0.7,0.0,0.24,0.0,0.0,0.73,110.0,1.0499999999999998,Rain
-12.1,0.9,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,411.0,-3.6,Normal
-10.3,0.2,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,-3.8999999999999995,Normal
-15.1,3.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,443.0,-3.7,Normal
-5.2801495209225475,2.7329911375704703,79.89962579820822,1.303435887239503,0.0,0.0,0.036800885226024774,0.0,0.09755751575939625,0.7208759312286606,158.95395392973998,-8.96608263756444,Ice
-4.303499999707008,0.5944251722526364,99.244837704745,1.9303122481974,1.294378730848315,0.0,0.04376861299922592,0.14664864336939817,0.1898450408596755,0.423993007951291,234.26517422650699,-6.492412364802675,Ice
-6.220327372265469,2.7925246485985773,96.30369544521737,0.7577157858325447,1.575812361706813,0.0,0.17266075993808688,0.27097784340497333,0.0,0.5687817091329842,130.511528965898,-3.250104724220984,Ice
-1.1,3.557259883897932,69.55811124823792,2.2648627589588863,1.9588563951820044,0.0,0.17602991369866683,0.1253536573600356,0.15136482677990132,0.82,105.0,-1.3,Ice
7.1,2.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,9.45,Normal
-3.9,3.2,90.0,4.0,3.2,2.0,0.23,0.0,0.0,0.73,112.0,-1.8499999999999999,Snow
5.9,1.9,89.0,0.0,0.4,0.0,0.16,0.0,0.0,0.77,112.0,8.4,Rain
-17.9,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,115.0,-12.049999999999999,Normal
-8.7,0.3,63.0,0.0,0.8,0.0,0.0,0.0,0.0,0.82,420.0,-3.6,Normal
-3.6,3.2,100.0,4.0,0.8,14.0,0.0,0.13,0.15,0.3,112.0,-2.75,Snow
0.4,2.7,77.0,0.0,0.0,0.0,0.03,0.0,0.0,0.82,109.0,1.8000000000000003,Rain
-9.5,1.7,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,445.0,-3.2,Normal
-2.8,4.5,90.0,4.0,1.5,0.0,0.14,0.0,0.0,0.78,107.0,-1.5999999999999999,Snow
3.2,1.7,87.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,112.0,8.95,Rain
-1.36038693846021,2.49036533882594,84.5043431700739,1.6702670605547258,0.23968453489323527,0.0,0.0,0.2731820575765154,0.10469052121937272,0.4559100400942799,105.0,-1.3,Ice
-26.7,2.3,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-18.7,Normal
-3.2,4.4,87.0,4.0,5.2,0.0,0.23,0.0,0.0,0.73,110.0,-1.65,Snow
2.0,2.2,98.0,1.0,2.7,0.0,0.48,0.0,0.0,0.67,112.0,-1.6,Rain
-8.142549884398246,0.5740685858696675,49.0,0.1352889669001106,0.76135810345716,0.0,0.13834840152250233,0.28735802046862635,0.0,0.31060899302816614,105.0,-9.110434210528295,Ice
2.3,0.7,62.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,107.0,5.8,Rain
-4.0313162680047805,2.3097583875157643,100.0,0.0,0.0,0.0,0.12836660704707367,0.2031919320315368,0.12953011626022404,0.82,232.19761356714045,-2.967692234804921,Ice
-2.0,7.1,98.0,4.0,6.2,10.0,0.13,0.11,0.14,0.62,112.0,-1.55,Snow
-2.4,2.9,68.0,0.0,0.0,0.0,0.07,0.0,0.0,0.81,112.0,0.34999999999999987,Rain
-5.631394869182989,2.3359847907190576,60.55880094998565,0.0789674454026319,3.555610377144451,0.0,0.0,0.12379449140209152,0.0,0.2302967721859966,105.0,-1.3,Ice
-17.7,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-7.45,Normal
-5.5,3.2,76.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-6.6,Snow
2.8,1.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,8.25,Rain
-4.863977527916028,5.143537287834347,55.45279038850123,1.0585177542004764,0.8650106479705986,0.0,0.07143485763874145,0.30634460259187585,0.04923319865465252,0.36460943861876793,105.0,-11.563336615233393,Ice
-15.3,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,-2.9000000000000004,Normal
-14.8,3.7,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-9.25,Normal
-1.1,2.5675666444195726,78.33104682348186,0.4945399104941778,1.0952099901435908,0.0,0.030488586097109027,0.29269047287964056,0.15577530002446058,0.8011940943026656,105.0,-4.235910183147873,Ice
4.5,0.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,472.0,8.65,Normal
-2.8209749421037196,4.553336701534702,86.72102553043779,2.5534557289609743,0.0,0.0,0.04307182780607147,0.2424857556012533,0.10513774752528032,0.28975779155912623,105.0,-7.4641308981477525,Ice
-3.0,1.8,100.0,4.0,0.7,4.0,0.0,0.19,0.19,0.23,109.0,-1.65,Snow
-19.3,1.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,525.0,-8.65,Normal
-17.0,4.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,-7.6000000000000005,Normal
-7.5,4.1,92.0,4.0,3.8,4.0,0.0,0.62,0.04,0.38,112.0,-14.600000000000001,Snow
4.9,0.8,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,8.85,Rain
4.7,2.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,115.0,7.35,Rain
-4.2,3.4,92.0,4.0,2.5,5.0,0.47,0.02,0.08,0.67,142.0,-1.55,Snow
-18.8,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-11.6,Normal
-5.392526214515492,4.020717655817637,80.89663872904232,0.8269683207606326,0.0,0.0,0.13959346253398502,0.4,0.22293556886991212,0.42583900605687663,105.0,-6.196300559887722,Ice
-5.064410343668871,5.571893735531685,95.2417625513813,1.7213125118791894,2.2234085388980698,0.0,0.17148946465337084,0.06398936569003094,0.053296837201359824,0.16801550185920255,106.06705230405788,-12.225858560922426,Ice
5.4,3.7,88.0,0.0,0.0,0.0,0.02,0.0,0.0,0.82,109.0,1.75,Rain
-1.1,1.4483146811959775,100.0,0.5956924006704687,0.0,0.0,0.15490831272725655,0.17277265108204604,0.16245775232902812,0.5242047847222727,105.0,-1.3,Ice
4.7,1.3,93.0,0.0,0.7,0.0,0.34,0.0,0.0,0.7,112.0,7.5,Rain
-1.1,3.356646046445365,90.92580179909015,3.788539881194838,3.2821057180725033,0.0,0.005373480073081041,0.21723794930245768,0.22332397869338577,0.7430076397399503,105.0,-1.5366961505730141,Ice
-5.7,7.6,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,392.0,-2.65,Snow
7.0,0.8,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,383.0,8.35,Rain
-2.9,3.7,90.0,4.0,3.3,2.0,0.12,0.0,0.0,0.79,110.0,-1.4,Snow
-4.4,4.9,89.0,4.0,1.8,0.0,0.57,0.0,0.0,0.66,110.0,-1.6500000000000001,Snow
-4.835109323848967,5.895332297887846,66.70302108687318,0.4003471459646485,1.655089536569429,0.0,0.02211600190262989,0.12560776653724673,0.0,0.82,124.02031150264398,-7.113591277425044,Ice
-3.5,2.9,94.0,4.0,0.2,2.0,0.15,0.0,0.0,0.77,110.0,-1.5,Snow
-6.193477897381692,0.22367326323234682,76.72057027775644,1.4923906188123444,1.8390791255158814,0.0,0.004361886416147764,0.04483864712813658,0.04829646876141111,0.82,105.0,-5.579578411930187,Ice
5.5,2.4,98.0,0.0,6.5,0.0,0.28,0.0,0.0,0.71,110.0,0.10000000000000009,Rain
-8.8,5.9,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-6.7,Snow
-13.4,0.9,63.0,0.0,0.7,0.0,0.0,0.0,0.0,0.82,115.0,-7.5,Normal
-0.8,2.0,100.0,4.0,6.3,1.0,0.0,0.13,0.08,0.51,112.0,-6.75,Snow
5.6,2.9,92.0,0.0,0.0,0.0,0.04,0.0,0.0,0.82,112.0,1.6,Rain
-1.1,2.62227366844671,100.0,0.5887936070888611,0.8290569175806983,0.0,0.11916627176680322,0.10734554035325723,0.13416978071637126,0.6643192998939089,135.1933765255661,-1.3,Ice
-0.8,3.0,96.0,1.0,2.3,0.0,0.49,0.0,0.0,0.67,112.0,-6.949999999999999,Rain
-0.2,3.8,98.0,2.0,1.6,0.0,0.41,0.0,0.0,0.68,112.0,-4.45,Rain
-1.1,3.8910873542193674,82.60628518925743,3.120844396010682,3.4490727601391082,0.0,0.0,0.2614775160515574,0.0,0.82,149.63065127412779,-8.864818561352038,Ice
-5.585002487726563,3.3610026333490914,72.602168496007,2.947041866405935,1.7161717159381975,0.0,0.14776482154687387,0.1911596211839286,0.2854921641049022,0.3403418477961606,107.79241907415141,-4.581865201976193,Ice
-0.4,2.7,93.0,1.0,2.0,0.0,0.33,0.02,0.03,0.7,110.0,-3.0500000000000003,Rain
-8.1,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,210.0,-3.3000000000000003,Rain
-1.9,1.8,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,402.0,1.05,Normal
-5.000167756727572,4.969387411941044,100.0,1.1247277616499383,0.6142863774025367,0.0,0.0,0.0,0.1833958042761469,0.7950612625261886,105.0,-7.047885158094331,Ice
-6.133177600441574,2.26367626113484,100.0,1.5183317943924801,3.220011827160713,0.0,0.0,0.27536221316556436,0.1872793485998558,0.6998963404121966,242.00040698813726,-8.091155741466,Ice
-8.2,0.3,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,414.0,-5.0,Normal
3.5,0.8,100.0,0.0,4.4,0.0,0.23,0.0,0.0,0.73,112.0,4.35,Rain
-3.6,2.8,97.0,5.0,1.0,6.0,0.0,0.18,0.15,0.3,112.0,-2.2,Snow
-5.98526182509287,3.832716194266094,99.00327469988004,0.27158140020238464,1.1075094165445276,0.0,0.0001863581203154635,0.4,0.0324879212624907,0.36757825209485234,109.0336528580054,-6.665814141082261,Ice
2.6,0.4,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,445.0,7.6,Normal
-4.2,1.6,96.0,4.0,0.7,1.0,0.0,0.26,0.12,0.36,112.0,-2.65,Snow
-5.6,6.0,89.0,4.0,0.2,1.0,0.03,0.06,0.05,0.66,112.0,-4.05,Snow
-6.302317840665963,4.549401218244899,80.14696700225777,0.5445880035905057,0.41321338258369034,0.0,0.0,0.12186297521484735,0.28468901765818777,0.5384461763844196,135.87157943081692,-8.820814201169195,Ice
-17.2,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-5.5,Normal
-5.028651854370539,4.014490136230728,69.26447129029205,3.0270103502169246,3.0090695842429707,0.0,0.0,0.0,0.007763326729273504,0.5735999295876922,216.77703111514603,-4.521140698852418,Ice
1.3,2.5,100.0,1.0,7.0,0.0,0.11,0.07,0.1,0.76,400.0,-4.0,Snow
5.2,4.1,96.0,0.0,2.8,0.0,0.26,0.0,0.0,0.72,105.0,0.0,Rain
5.8,0.8,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,8.2,Normal
-13.9,0.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,-12.7,Normal
-0.3,3.1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,392.0,-0.09999999999999987,Normal
5.4,3.8,96.0,0.0,2.6,0.0,0.46,0.0,0.0,0.68,112.0,-1.4000000000000004,Rain
-17.8,4.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,-9.25,Normal
-5.364739823195435,4.54805910486482,100.0,1.9304452527748888,0.8290300591752875,0.0,0.08632960542242835,0.10363682054074201,0.04590386580370894,0.5000077807428864,131.36648673398727,-1.3,Ice
-14.4,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-15.7,Snow
5.7,2.6,84.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,2.4499999999999997,Rain
-6.919756281533585,3.1686511842171976,92.11518713737568,2.5967285160458866,2.7233202939901897,0.0,0.02634319850635803,0.27370744720689755,0.013028696792045047,0.13,161.6515525914852,-11.918201983504492,Ice
-17.7,0.6,36.0,0.0,2.2,0.0,0.0,0.0,0.0,0.82,402.0,-5.75,Normal
4.9,2.6,94.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,112.0,1.15,Rain
-1.1,7.2,60.78902957454414,1.3725714543180871,1.881382824680808,0.0,0.090579148957838,0.0,0.11760152568595222,0.6846592926802668,202.9339180899982,-1.5295421393037851,Ice
5.0,2.1,98.0,0.0,0.2,0.0,0.41,0.0,0.0,0.68,425.0,0.5999999999999996,Rain
6.7,1.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,412.0,9.6,Normal
-4.0,1.3,97.0,6.0,1.6,14.0,0.0,0.2,0.11,0.38,411.0,-7.0,Snow
-16.0,1.5,71.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,435.0,-6.6000000000000005,Normal
-8.2,5.6,68.0,4.0,0.1,2.0,0.03,0.0,0.0,0.82,110.0,-3.4,Snow
